"rsq","mu","sampling"
0.9929741016629315,89.47628774339483,"Beta-Binomial rho = 0.1"
0.9959495529466238,82.05466569430926,"Binomial"
0.9996363239809992,75.75406565544795,"Beta-Binomial rho = 0.01"
0.9983553459370874,53.4727759825894,"Beta-Binomial rho = 0.05"
0.9983843064938669,44.50561668659406,"Beta-Binomial rho = 0.1"
0.995607882206345,122.09435189685132,"Binomial"
0.9947490963648551,117.01411981543752,"Beta-Binomial rho = 0.01"
0.9866344196722044,95.87858157079881,"Beta-Binomial rho = 0.05"
0.9918516964630335,72.06086029179242,"Beta-Binomial rho = 0.1"
0.99758071676124,77.22946890244569,"Binomial"
0.996561821407098,69.25521519724553,"Beta-Binomial rho = 0.01"
0.9831441321263845,65.13348019942846,"Beta-Binomial rho = 0.05"
0.9900685790029237,49.654729835183005,"Beta-Binomial rho = 0.1"
0.9861152108609857,122.08174569663728,"Binomial"
0.9969844185158284,112.13620959799975,"Beta-Binomial rho = 0.01"
0.9948210549680649,96.71971398397974,"Beta-Binomial rho = 0.05"
0.9872806528560143,82.44127213732011,"Beta-Binomial rho = 0.1"
0.9973191183577467,142.06230149193476,"Binomial"
0.9889294206553016,142.4621489644019,"Beta-Binomial rho = 0.01"
0.9903184342044214,115.07586062721975,"Beta-Binomial rho = 0.05"
0.9931501096645878,79.99624572145282,"Beta-Binomial rho = 0.1"
0.9979290336241201,108.71238048417716,"Binomial"
0.9988670369072763,101.74053497758756,"Beta-Binomial rho = 0.01"
0.9911771043848503,79.29094654033945,"Beta-Binomial rho = 0.05"
0.9871399855598185,71.50547838875585,"Beta-Binomial rho = 0.1"
0.9989070837519433,132.36454940986707,"Binomial"
0.9947952424361487,126.50125013068893,"Beta-Binomial rho = 0.01"
0.9910292879783373,85.71643454236563,"Beta-Binomial rho = 0.05"
0.9951754551170156,73.39322391093656,"Beta-Binomial rho = 0.1"
0.9914787981055808,87.2453507306009,"Binomial"
0.9915514965332652,91.70856419071609,"Beta-Binomial rho = 0.01"
0.9773816738868802,74.31605065749504,"Beta-Binomial rho = 0.05"
0.9893416243384929,63.704854826229344,"Beta-Binomial rho = 0.1"
0.9991465059375391,48.294016367314484,"Binomial"
0.9936926346053517,53.07032341094862,"Beta-Binomial rho = 0.01"
0.9735667740978947,51.99938391466775,"Beta-Binomial rho = 0.05"
0.9878207129966103,48.858465705205674,"Beta-Binomial rho = 0.1"
0.9993394249010017,75.69845538867183,"Binomial"
0.9971580876244672,65.88600110309739,"Beta-Binomial rho = 0.01"
0.9892177140096592,59.53941554880846,"Beta-Binomial rho = 0.05"
0.9924656389421801,43.073821668547026,"Beta-Binomial rho = 0.1"
0.9727966531172791,137.29539196647505,"Binomial"
0.9765843293858155,128.9290098662229,"Beta-Binomial rho = 0.01"
0.982832834145899,89.73148765151217,"Beta-Binomial rho = 0.05"
0.9859956104869093,73.57777948717657,"Beta-Binomial rho = 0.1"
0.9982634225303507,69.52353951149621,"Binomial"
0.9989528445989667,60.5130737775367,"Beta-Binomial rho = 0.01"
0.9900904616164663,52.94654972587968,"Beta-Binomial rho = 0.05"
0.9888318298112345,47.38157429847694,"Beta-Binomial rho = 0.1"
0.9961211702840771,92.15667681009985,"Binomial"
0.9944244211353847,89.21317375105836,"Beta-Binomial rho = 0.01"
0.9910295257572156,83.81633191666754,"Beta-Binomial rho = 0.05"
0.9889146528940495,62.6495254621136,"Beta-Binomial rho = 0.1"
0.9978943643277366,105.625179058076,"Binomial"
0.9979291279143632,101.57411188592536,"Beta-Binomial rho = 0.01"
0.9911333535491575,70.87267107913912,"Beta-Binomial rho = 0.05"
0.9894818805392224,64.87862145342406,"Beta-Binomial rho = 0.1"
0.9996132103735409,83.08186105205824,"Binomial"
0.9990870615922056,76.4092450226318,"Beta-Binomial rho = 0.01"
0.9913341962405646,67.25597945888289,"Beta-Binomial rho = 0.05"
0.9898625623420246,49.23843624341774,"Beta-Binomial rho = 0.1"
0.9835655662966326,127.39394986864441,"Binomial"
0.9777321578120172,118.45144500538747,"Beta-Binomial rho = 0.01"
0.9791546390355214,88.13330989033987,"Beta-Binomial rho = 0.05"
0.9890430292993004,69.2783833179024,"Beta-Binomial rho = 0.1"
0.9822431424254509,84.88560804744486,"Binomial"
0.9698173433569963,89.74527546631315,"Beta-Binomial rho = 0.01"
0.9896075684906824,61.224611203278435,"Beta-Binomial rho = 0.05"
0.9822890718541178,46.09035183200259,"Beta-Binomial rho = 0.1"
0.9954026043621529,76.49190510118885,"Binomial"
0.9931186381558067,81.8957728767639,"Beta-Binomial rho = 0.01"
0.9778345429988199,77.75070806150623,"Beta-Binomial rho = 0.05"
0.9908325639657298,65.95352465535862,"Beta-Binomial rho = 0.1"
0.9988127880932375,107.16789739923414,"Binomial"
0.9964533510777072,106.6451156400475,"Beta-Binomial rho = 0.01"
0.996524261837988,74.11811460128814,"Beta-Binomial rho = 0.05"
0.9900581619017949,54.30223023940896,"Beta-Binomial rho = 0.1"
0.9945992142425579,113.43245507793499,"Binomial"
0.9966926262641467,104.82325948516068,"Beta-Binomial rho = 0.01"
0.9937618589417423,77.30347149972467,"Beta-Binomial rho = 0.05"
0.9864540446886115,72.46530981386368,"Beta-Binomial rho = 0.1"
0.9976807175549882,199.0089209688443,"Binomial"
0.9982975875144056,184.06374099803648,"Beta-Binomial rho = 0.01"
0.9964320227939977,137.27808591308215,"Beta-Binomial rho = 0.05"
0.9952667086568554,102.84177295094668,"Beta-Binomial rho = 0.1"
0.997637283206642,36.715954901063256,"Binomial"
0.9973886579471571,37.74887587329366,"Beta-Binomial rho = 0.01"
0.9748797472972736,38.77253140533353,"Beta-Binomial rho = 0.05"
0.9863776570180818,37.97714562066658,"Beta-Binomial rho = 0.1"
0.9926959195775368,68.95769621846011,"Binomial"
0.9888758669767099,68.9747686820016,"Beta-Binomial rho = 0.01"
0.983833089212558,58.91526392259795,"Beta-Binomial rho = 0.05"
0.9831764009949778,54.463538271704394,"Beta-Binomial rho = 0.1"
0.9823005785072603,100.43256489741034,"Binomial"
0.9802963289905527,98.22378129163019,"Beta-Binomial rho = 0.01"
0.9772244607243785,79.39317569750713,"Beta-Binomial rho = 0.05"
0.9910969234330396,67.48973018568414,"Beta-Binomial rho = 0.1"
0.9873027569899919,39.0053422387894,"Binomial"
0.9646948264620478,48.02674017514554,"Beta-Binomial rho = 0.01"
0.9733375571600345,42.27326180334595,"Beta-Binomial rho = 0.05"
0.9919678691031221,35.451919158985085,"Beta-Binomial rho = 0.1"
0.9993961207531086,90.13854324885276,"Binomial"
0.9945514643133022,91.98228240479904,"Beta-Binomial rho = 0.01"
0.9844101423942652,75.75711160110701,"Beta-Binomial rho = 0.05"
0.9861410862648063,58.26024624569543,"Beta-Binomial rho = 0.1"
0.9940688460762421,112.8922171685489,"Binomial"
0.9953068412517039,110.78056409678567,"Beta-Binomial rho = 0.01"
0.9930993899331516,87.30365708412336,"Beta-Binomial rho = 0.05"
0.9841919127369092,72.40246840671382,"Beta-Binomial rho = 0.1"
0.9967322705482843,191.45697871314067,"Binomial"
0.9941627248740394,172.42457023268096,"Beta-Binomial rho = 0.01"
0.9932919802956811,120.07474396922466,"Beta-Binomial rho = 0.05"
0.993505976365439,97.27715588177587,"Beta-Binomial rho = 0.1"
0.9919310240018158,134.11014791658022,"Binomial"
0.9982333250015901,125.8667931868141,"Beta-Binomial rho = 0.01"
0.9865550840270254,103.87929362564779,"Beta-Binomial rho = 0.05"
0.9980213726005336,73.86145089740519,"Beta-Binomial rho = 0.1"
0.9980630563800894,69.14543999851641,"Binomial"
0.9987082927226703,58.885989809130585,"Beta-Binomial rho = 0.01"
0.9916181098143191,59.10406681974571,"Beta-Binomial rho = 0.05"
0.9917880523667703,38.67524166902268,"Beta-Binomial rho = 0.1"
0.9950606758523846,60.93051806281403,"Binomial"
0.9989124274857019,58.941368438205394,"Beta-Binomial rho = 0.01"
0.9909438476332757,54.07554825108054,"Beta-Binomial rho = 0.05"
0.9849246945183939,47.45063193507219,"Beta-Binomial rho = 0.1"
0.9983295046238564,92.15444435282967,"Binomial"
0.9976104101216593,101.70055065404307,"Beta-Binomial rho = 0.01"
0.9904453712999098,83.27000106875036,"Beta-Binomial rho = 0.05"
0.9874054053452599,83.69428944539668,"Beta-Binomial rho = 0.1"
0.9957215965670895,99.72420598592981,"Binomial"
0.9946199485987819,95.76304281512981,"Beta-Binomial rho = 0.01"
0.9958304480853711,75.7741675661408,"Beta-Binomial rho = 0.05"
0.989040341676856,65.97328743416776,"Beta-Binomial rho = 0.1"
0.9940226100375763,97.45099523671288,"Binomial"
0.990304610619316,87.61574426871111,"Beta-Binomial rho = 0.01"
0.9861004580023374,73.09699772680996,"Beta-Binomial rho = 0.05"
0.9812032119432423,47.83731837069351,"Beta-Binomial rho = 0.1"
0.9990876895768889,94.54810759087651,"Binomial"
0.9982598116548708,84.80901701446568,"Beta-Binomial rho = 0.01"
0.9968472447401211,68.96154542271962,"Beta-Binomial rho = 0.05"
0.991122242234189,64.28875015736145,"Beta-Binomial rho = 0.1"
0.987069394789263,151.09015101555107,"Binomial"
0.9858507732800783,132.62141713407433,"Beta-Binomial rho = 0.01"
0.9858972747282241,94.24560121423086,"Beta-Binomial rho = 0.05"
0.9851101887913097,75.33688589296293,"Beta-Binomial rho = 0.1"
0.9792133006835314,102.6849994178268,"Binomial"
0.9878179910092388,90.77352530560582,"Beta-Binomial rho = 0.01"
0.9864798019920187,61.31833481714247,"Beta-Binomial rho = 0.05"
0.9756811335171993,52.30376313971186,"Beta-Binomial rho = 0.1"
0.9896469484029642,54.800261088655645,"Binomial"
0.9811920214123067,52.54636891199049,"Beta-Binomial rho = 0.01"
0.9931241781365029,45.21542274197239,"Beta-Binomial rho = 0.05"
0.9814382169187751,38.43258089969117,"Beta-Binomial rho = 0.1"
0.9981467264614673,47.85031854338982,"Binomial"
0.9920677083910757,44.6329136563966,"Beta-Binomial rho = 0.01"
0.9790582535284066,37.993188126843485,"Beta-Binomial rho = 0.05"
0.9893546196165302,32.63637996394682,"Beta-Binomial rho = 0.1"
0.9996156188520686,92.4253281970378,"Binomial"
0.9950101179656795,99.51120790874799,"Beta-Binomial rho = 0.01"
0.9920660080177501,81.3894461620027,"Beta-Binomial rho = 0.05"
0.992568762150842,69.11127265907264,"Beta-Binomial rho = 0.1"
0.9972776450461593,55.14557884385817,"Binomial"
0.9983241838768704,54.010745223769725,"Beta-Binomial rho = 0.01"
0.9925321422835427,54.18956327501406,"Beta-Binomial rho = 0.05"
0.9881266184397666,45.5051676923681,"Beta-Binomial rho = 0.1"
0.9935626091211985,77.99950179597889,"Binomial"
0.9907446896729587,70.68881819328917,"Beta-Binomial rho = 0.01"
0.9795583429525416,55.50398144446029,"Beta-Binomial rho = 0.05"
0.9860156019651278,45.61099994821495,"Beta-Binomial rho = 0.1"
0.9921101875903192,64.49621066208103,"Binomial"
0.9912236109850664,61.358514187743516,"Beta-Binomial rho = 0.01"
0.9783490642844587,53.77119090936868,"Beta-Binomial rho = 0.05"
0.9793415131215782,51.966062527754836,"Beta-Binomial rho = 0.1"
0.9962710766874487,84.26896049687996,"Binomial"
0.9976459593627941,85.89954097329644,"Beta-Binomial rho = 0.01"
0.9906407468263482,67.06149012351783,"Beta-Binomial rho = 0.05"
0.9918559997796034,44.960838044509366,"Beta-Binomial rho = 0.1"
0.998593851488904,73.79973370079762,"Binomial"
0.9946099248438747,67.89116216109888,"Beta-Binomial rho = 0.01"
0.9818794697240723,53.74962631568808,"Beta-Binomial rho = 0.05"
0.9926360229679339,43.12472939315036,"Beta-Binomial rho = 0.1"
0.9984775692988397,132.99561409400638,"Binomial"
0.9983412362569123,128.31161139925484,"Beta-Binomial rho = 0.01"
0.9946834918395185,97.82004211441313,"Beta-Binomial rho = 0.05"
0.9833849595852545,84.61906018774052,"Beta-Binomial rho = 0.1"
0.9910103753539262,106.26693528681525,"Binomial"
0.9873748439091696,105.67433468009254,"Beta-Binomial rho = 0.01"
0.9818188032997707,86.12272503842624,"Beta-Binomial rho = 0.05"
0.9891351145268864,69.92629721152515,"Beta-Binomial rho = 0.1"
0.9987639387325312,121.77198619953147,"Binomial"
0.9985088176892708,128.4367767598226,"Beta-Binomial rho = 0.01"
0.9959557042646501,92.50566803269501,"Beta-Binomial rho = 0.05"
0.989434791754975,72.71103208395726,"Beta-Binomial rho = 0.1"
0.9981660412281609,118.22874339044832,"Binomial"
0.9992537018589411,108.29322488875552,"Beta-Binomial rho = 0.01"
0.9962674011400486,94.04535839162578,"Beta-Binomial rho = 0.05"
0.99589797894641,65.52296130546293,"Beta-Binomial rho = 0.1"
0.995464928934086,57.11771044149013,"Binomial"
0.9930731557142347,57.150664195559884,"Beta-Binomial rho = 0.01"
0.9855408515783466,49.82756312345463,"Beta-Binomial rho = 0.05"
0.9935301067147081,38.67367277092776,"Beta-Binomial rho = 0.1"
0.9975187392714102,113.49083342643297,"Binomial"
0.9934211911094912,111.33583536840892,"Beta-Binomial rho = 0.01"
0.9965197754479822,86.34611941712498,"Beta-Binomial rho = 0.05"
0.9962748897528618,61.71336926205348,"Beta-Binomial rho = 0.1"
0.996509849067358,105.0080827620728,"Binomial"
0.9984124860612835,109.98970486873753,"Beta-Binomial rho = 0.01"
0.9944514241018495,85.75045563779904,"Beta-Binomial rho = 0.05"
0.9916815670450185,69.02053739041125,"Beta-Binomial rho = 0.1"
0.9950386949128007,121.8093922202231,"Binomial"
0.9924947919395214,118.04627154524847,"Beta-Binomial rho = 0.01"
0.9941794033004736,78.8086460486896,"Beta-Binomial rho = 0.05"
0.9927580484172184,70.94514648555699,"Beta-Binomial rho = 0.1"
0.9882600700705337,118.1581213867868,"Binomial"
0.9879384864840777,114.47113922470284,"Beta-Binomial rho = 0.01"
0.9918646818618053,90.82560124710294,"Beta-Binomial rho = 0.05"
0.9903054395491029,73.07612786514332,"Beta-Binomial rho = 0.1"
0.9890923782401092,113.30196756748524,"Binomial"
0.9898643903908289,102.69202797355324,"Beta-Binomial rho = 0.01"
0.9892770226920494,79.59102959344322,"Beta-Binomial rho = 0.05"
0.9834757730783418,67.3222129425981,"Beta-Binomial rho = 0.1"
0.9976471966553143,113.09427064900589,"Binomial"
0.9968234190062321,111.5055799052334,"Beta-Binomial rho = 0.01"
0.9937742383059924,81.3003432257987,"Beta-Binomial rho = 0.05"
0.9964309170436039,60.30274468372907,"Beta-Binomial rho = 0.1"
0.9969028159444289,143.63296273077273,"Binomial"
0.9983585790265821,140.58775141643696,"Beta-Binomial rho = 0.01"
0.9936029212021138,113.36041237154703,"Beta-Binomial rho = 0.05"
0.9957460722026379,80.66556391453739,"Beta-Binomial rho = 0.1"
0.9967308209774618,106.50735800225354,"Binomial"
0.9979294156170273,97.84392745811881,"Beta-Binomial rho = 0.01"
0.9947657678213019,81.70051926245536,"Beta-Binomial rho = 0.05"
0.9971451617948416,62.11282545548271,"Beta-Binomial rho = 0.1"
0.9989523358805177,127.06101091569023,"Binomial"
0.9978262952520416,131.64133638380113,"Beta-Binomial rho = 0.01"
0.993176884375534,97.08991889399611,"Beta-Binomial rho = 0.05"
0.9786710184656494,75.16874445316759,"Beta-Binomial rho = 0.1"
0.9869404427206148,143.27017502354184,"Binomial"
0.9913142761424758,126.50169900972185,"Beta-Binomial rho = 0.01"
0.9840724237422414,99.22351041436235,"Beta-Binomial rho = 0.05"
0.987747720063815,76.8104869757554,"Beta-Binomial rho = 0.1"
0.9890127630513286,131.05002318823003,"Binomial"
0.9893542834439096,118.13403654269045,"Beta-Binomial rho = 0.01"
0.9923552185354593,83.79533191466243,"Beta-Binomial rho = 0.05"
0.9843545651781369,72.22124936370611,"Beta-Binomial rho = 0.1"
0.9957825143325741,105.52913873335841,"Binomial"
0.9958054199620804,101.99154714801195,"Beta-Binomial rho = 0.01"
0.9987704470057671,77.95638576139203,"Beta-Binomial rho = 0.05"
0.9972849714926081,63.33167339220336,"Beta-Binomial rho = 0.1"
0.9984394113470403,52.9416729508247,"Binomial"
0.992986042252138,52.850047003843535,"Beta-Binomial rho = 0.01"
0.9969101368303975,41.23852035744112,"Beta-Binomial rho = 0.05"
0.9808564845550045,39.097068126345874,"Beta-Binomial rho = 0.1"
0.9883474636926035,44.23873422739187,"Binomial"
0.9908183785428075,39.40285873357208,"Beta-Binomial rho = 0.01"
0.9819965841837317,41.691634848021124,"Beta-Binomial rho = 0.05"
0.9911335849059537,38.0163326711243,"Beta-Binomial rho = 0.1"
0.9941918918574457,130.7844239802997,"Binomial"
0.9988083817534652,125.01335367884897,"Beta-Binomial rho = 0.01"
0.9934866128782877,101.25258200508559,"Beta-Binomial rho = 0.05"
0.9915199803011442,76.8802655575273,"Beta-Binomial rho = 0.1"
0.9979241431923347,132.63797298583424,"Binomial"
0.9977114592683581,130.998901279818,"Beta-Binomial rho = 0.01"
0.9940352850221347,101.30501817994352,"Beta-Binomial rho = 0.05"
0.9964414448097908,73.90403565486042,"Beta-Binomial rho = 0.1"
0.9934586829325694,132.0257626026441,"Binomial"
0.9961444041150425,117.18674903558342,"Beta-Binomial rho = 0.01"
0.9841837036080202,96.09509049810015,"Beta-Binomial rho = 0.05"
0.9938413204605718,68.49252617491788,"Beta-Binomial rho = 0.1"
0.995402934937821,39.35564132252601,"Binomial"
0.9987095873170876,42.02714472818859,"Beta-Binomial rho = 0.01"
0.9823391603775018,37.47671868093365,"Beta-Binomial rho = 0.05"
0.9837242027730098,26.745656210160536,"Beta-Binomial rho = 0.1"
0.9993275804455453,116.80043539822361,"Binomial"
0.9945711801797577,120.80963408757748,"Beta-Binomial rho = 0.01"
0.992218644165483,97.66206393690793,"Beta-Binomial rho = 0.05"
0.9819617575653026,84.28583669489655,"Beta-Binomial rho = 0.1"
0.9983810849449265,101.38961246950122,"Binomial"
0.9995390013747748,93.3374373188757,"Beta-Binomial rho = 0.01"
0.9969666890201301,82.97942796726763,"Beta-Binomial rho = 0.05"
0.9941322224707272,64.05766746192084,"Beta-Binomial rho = 0.1"
0.9873067975130732,112.66309814771769,"Binomial"
0.992999167435241,100.82533321253477,"Beta-Binomial rho = 0.01"
0.9828529123111929,81.59746161988727,"Beta-Binomial rho = 0.05"
0.9859183560653404,60.76095836031119,"Beta-Binomial rho = 0.1"
0.9983270810979223,71.32101547361364,"Binomial"
0.996463759932452,75.64701470328353,"Beta-Binomial rho = 0.01"
0.9794364917527696,54.650039994200306,"Beta-Binomial rho = 0.05"
0.993454157334409,46.1047021175664,"Beta-Binomial rho = 0.1"
0.9893311521121729,80.53391404776814,"Binomial"
0.986147441380543,80.32207190434106,"Beta-Binomial rho = 0.01"
0.9803273769001765,68.92543342031522,"Beta-Binomial rho = 0.05"
0.9904665786284453,53.676970537148506,"Beta-Binomial rho = 0.1"
0.991512171293811,140.13366840549423,"Binomial"
0.9927676920466748,124.54871273817591,"Beta-Binomial rho = 0.01"
0.9908994440272233,87.9409151028861,"Beta-Binomial rho = 0.05"
0.9956981768273805,68.6657057034012,"Beta-Binomial rho = 0.1"
0.9951806622917578,51.119121764472474,"Binomial"
0.9815496341271879,58.253152867207,"Beta-Binomial rho = 0.01"
0.9833698220445294,54.40205532041456,"Beta-Binomial rho = 0.05"
0.9719837682889473,48.52670256821054,"Beta-Binomial rho = 0.1"
0.9799110544918399,105.63432049272508,"Binomial"
0.9876891058231261,92.67197680892009,"Beta-Binomial rho = 0.01"
0.9884967776615932,65.37993752499786,"Beta-Binomial rho = 0.05"
0.9872227451514379,56.92647364232881,"Beta-Binomial rho = 0.1"
0.9985958872193793,106.84001691842374,"Binomial"
0.9969891904409206,103.5034362587669,"Beta-Binomial rho = 0.01"
0.9950171565878225,80.50911310550123,"Beta-Binomial rho = 0.05"
0.9906498930089952,70.12154651442201,"Beta-Binomial rho = 0.1"
0.9822161466231566,90.52062343885736,"Binomial"
0.9841155546633489,89.30560533972263,"Beta-Binomial rho = 0.01"
0.9864376547126655,79.89760697767515,"Beta-Binomial rho = 0.05"
0.9769679323393834,56.56096643209664,"Beta-Binomial rho = 0.1"
0.9773036443755799,64.3166711727867,"Binomial"
0.9738594970812692,65.69990266821118,"Beta-Binomial rho = 0.01"
0.9749963602839735,57.131950691184876,"Beta-Binomial rho = 0.05"
0.9674735192149311,51.51785254912455,"Beta-Binomial rho = 0.1"
0.9721968513820642,118.57803451158524,"Binomial"
0.9755407364983908,101.06256111874347,"Beta-Binomial rho = 0.01"
0.9878147569590624,74.25599559300193,"Beta-Binomial rho = 0.05"
0.9905938666179184,53.91826914069284,"Beta-Binomial rho = 0.1"
0.9967875822568889,42.256804533924246,"Binomial"
0.987510951345426,43.67457639329597,"Beta-Binomial rho = 0.01"
0.9917454624544982,34.86653409027455,"Beta-Binomial rho = 0.05"
0.9703730961567676,29.491148728410725,"Beta-Binomial rho = 0.1"
0.9813851666631609,99.86670851459789,"Binomial"
0.9799081938632695,98.05866747322514,"Beta-Binomial rho = 0.01"
0.9775551837946211,66.96486187978158,"Beta-Binomial rho = 0.05"
0.9864023020129854,57.028989936681874,"Beta-Binomial rho = 0.1"
0.9931797158613213,148.7309804355975,"Binomial"
0.9943310358625652,129.07658229569628,"Beta-Binomial rho = 0.01"
0.9936800496865357,94.30080079966294,"Beta-Binomial rho = 0.05"
0.9987722743286088,68.8912538392518,"Beta-Binomial rho = 0.1"
0.9920845569700202,101.17356481433218,"Binomial"
0.9987515133658901,96.81366819339988,"Beta-Binomial rho = 0.01"
0.9940399337872101,80.48496604087819,"Beta-Binomial rho = 0.05"
0.9924949302426818,65.41909154469494,"Beta-Binomial rho = 0.1"
0.9908949124257035,130.64957640412584,"Binomial"
0.9909421993299321,119.36894692978224,"Beta-Binomial rho = 0.01"
0.992217733215193,96.82234374698945,"Beta-Binomial rho = 0.05"
0.9970629541252056,72.18271934681549,"Beta-Binomial rho = 0.1"
0.9954321012945875,128.9068924137712,"Binomial"
0.9982306480261454,124.47500401597618,"Beta-Binomial rho = 0.01"
0.9917014834656208,92.99335051971462,"Beta-Binomial rho = 0.05"
0.9890791805192912,81.6142511225106,"Beta-Binomial rho = 0.1"
0.9989710770165086,115.59121727464726,"Binomial"
0.9981092407332036,102.95577814325516,"Beta-Binomial rho = 0.01"
0.9949734342245605,81.60033757042247,"Beta-Binomial rho = 0.05"
0.9961912851703623,62.452996843036615,"Beta-Binomial rho = 0.1"
0.9908354749561411,60.10817758940604,"Binomial"
0.9784477125064079,60.66994808766789,"Beta-Binomial rho = 0.01"
0.9599484805272807,56.996032717813776,"Beta-Binomial rho = 0.05"
0.9778751784838212,43.68899134506995,"Beta-Binomial rho = 0.1"
0.9992145109506687,144.76444169977006,"Binomial"
0.9953750584741143,136.04449732087303,"Beta-Binomial rho = 0.01"
0.996623417420862,103.38752550955161,"Beta-Binomial rho = 0.05"
0.9960610978693012,75.4400081173293,"Beta-Binomial rho = 0.1"
0.9977299822153961,135.88547529721893,"Binomial"
0.9932690503782398,133.11738569725975,"Beta-Binomial rho = 0.01"
0.9890544907752808,97.89335974825448,"Beta-Binomial rho = 0.05"
0.9884006475102475,70.70205592335988,"Beta-Binomial rho = 0.1"
0.9990431993115118,98.31089140418723,"Binomial"
0.9989955519091793,80.11386140772639,"Beta-Binomial rho = 0.01"
0.9948792348091252,68.03622230595502,"Beta-Binomial rho = 0.05"
0.9914306344653155,51.717093677676964,"Beta-Binomial rho = 0.1"
0.9967295067686827,72.57849656399375,"Binomial"
0.9921716081701615,68.5314209782697,"Beta-Binomial rho = 0.01"
0.9797118045789361,64.54753952539804,"Beta-Binomial rho = 0.05"
0.976374951842194,55.02726127042438,"Beta-Binomial rho = 0.1"
0.9964698266095722,124.12191782667179,"Binomial"
0.9972844329927182,119.62089689331913,"Beta-Binomial rho = 0.01"
0.9957345395024902,84.23902064895348,"Beta-Binomial rho = 0.05"
0.9926500052972188,76.42502996383661,"Beta-Binomial rho = 0.1"
0.99659053325541,77.47041063501908,"Binomial"
0.9874085607107156,78.06357657088785,"Beta-Binomial rho = 0.01"
0.9905174625791443,59.38784160290998,"Beta-Binomial rho = 0.05"
0.992006113514818,48.3529365633966,"Beta-Binomial rho = 0.1"
0.991557929779207,98.85322723329311,"Binomial"
0.9855765880420274,96.98273921430588,"Beta-Binomial rho = 0.01"
0.9782893357989118,97.49839471033462,"Beta-Binomial rho = 0.05"
0.9792142400165809,77.45709737257786,"Beta-Binomial rho = 0.1"
0.9846317141219255,117.97521979473275,"Binomial"
0.9806498519012732,117.11156854513241,"Beta-Binomial rho = 0.01"
0.9915595502705575,90.67296552334908,"Beta-Binomial rho = 0.05"
0.984254979211396,76.13972060898139,"Beta-Binomial rho = 0.1"
0.9989104423180426,92.0924671825312,"Binomial"
0.9954657099844766,94.78274145965004,"Beta-Binomial rho = 0.01"
0.9813998383917486,82.77186854582713,"Beta-Binomial rho = 0.05"
0.9865668751747126,67.38045341259338,"Beta-Binomial rho = 0.1"
0.989258071277762,151.29502970298122,"Binomial"
0.9925552070820337,138.8511653298961,"Beta-Binomial rho = 0.01"
0.9834855178709452,110.98231708727012,"Beta-Binomial rho = 0.05"
0.9798055984537002,89.60333304540906,"Beta-Binomial rho = 0.1"
0.9899890562251594,84.0101098798229,"Binomial"
0.9989765754281454,79.00327471152387,"Beta-Binomial rho = 0.01"
0.9914273563973954,75.30877374938241,"Beta-Binomial rho = 0.05"
0.9869079039007919,57.85679586061528,"Beta-Binomial rho = 0.1"
0.9854425651278876,166.57980571566014,"Binomial"
0.9868123245388578,145.56255018683805,"Beta-Binomial rho = 0.01"
0.9924441686381327,102.17373686039892,"Beta-Binomial rho = 0.05"
0.9882005615345869,83.02985893720754,"Beta-Binomial rho = 0.1"
0.9770110237365097,104.84925855544255,"Binomial"
0.9927275472399014,108.14818414513857,"Beta-Binomial rho = 0.01"
0.9974361605072204,93.61583952871705,"Beta-Binomial rho = 0.05"
0.9963568287100986,76.47077803243957,"Beta-Binomial rho = 0.1"
0.9994297645771263,65.80292308880546,"Binomial"
0.9961137264950765,72.19311959026619,"Beta-Binomial rho = 0.01"
0.9924614249420118,63.901580969212816,"Beta-Binomial rho = 0.05"
0.9928141446905867,47.634154927545644,"Beta-Binomial rho = 0.1"
0.990063919689739,149.66476081656842,"Binomial"
0.9910227923058121,137.2897352873424,"Beta-Binomial rho = 0.01"
0.9882841426920653,106.80973508088695,"Beta-Binomial rho = 0.05"
0.9912518577934951,84.34958496345452,"Beta-Binomial rho = 0.1"
0.9986495689685775,90.64340053002813,"Binomial"
0.9987252986827257,87.0634104873267,"Beta-Binomial rho = 0.01"
0.9889618935759086,76.34133087544824,"Beta-Binomial rho = 0.05"
0.9862680910978521,57.47418917680327,"Beta-Binomial rho = 0.1"
0.9976389319199732,65.8719473273962,"Binomial"
0.990656724109986,67.87758283503103,"Beta-Binomial rho = 0.01"
0.9901753141854728,58.752839205239795,"Beta-Binomial rho = 0.05"
0.9875363552056206,52.8451629271399,"Beta-Binomial rho = 0.1"
0.9876817486580303,72.78622628221278,"Binomial"
0.992586761153666,70.84190715209296,"Beta-Binomial rho = 0.01"
0.9908251327076052,63.53336540294845,"Beta-Binomial rho = 0.05"
0.9992355798209908,49.483905963124876,"Beta-Binomial rho = 0.1"
0.9938323017589623,111.21815023434034,"Binomial"
0.9896735394352794,100.25609045124806,"Beta-Binomial rho = 0.01"
0.9912353321359839,73.51497292402358,"Beta-Binomial rho = 0.05"
0.9899304254656577,59.62068894830997,"Beta-Binomial rho = 0.1"
0.9800312103512338,93.90229019544807,"Binomial"
0.9869748677866046,94.23625985864729,"Beta-Binomial rho = 0.01"
0.9884941755165815,78.67051421592532,"Beta-Binomial rho = 0.05"
0.9839004902852606,65.86347333292915,"Beta-Binomial rho = 0.1"
0.987787500641041,71.12894997896088,"Binomial"
0.9819524166072483,72.8141039085225,"Beta-Binomial rho = 0.01"
